week_label,year,month,week,product_id,product_name,category,brand,stock_received_week,sold_qty_week,damaged_week,cum_stock,cum_sold,cum_damaged,current_inventory
2024-07 3주차,2024,7,3,859361,Shampoo,Personal Care,Mitter Group,3.0,0.0,2.0,402.0,22.0,236.0,380.0
2024-07 4주차,2024,7,4,859361,Shampoo,Personal Care,Mitter Group,3.0,0.0,2.0,405.0,22.0,238.0,383.0
2024-07 5주차,2024,7,5,859361,Shampoo,Personal Care,Mitter Group,0.0,0.0,0.0,405.0,22.0,238.0,383.0
2024-08 1주차,2024,8,1,859361,Shampoo,Personal Care,Mitter Group,3.0,0.0,4.0,408.0,22.0,242.0,386.0
2024-08 2주차,2024,8,2,859361,Shampoo,Personal Care,Mitter Group,0.0,2.0,2.0,408.0,24.0,244.0,384.0
2024-08 3주차,2024,8,3,859361,Shampoo,Personal Care,Mitter Group,3.0,0.0,2.0,411.0,24.0,246.0,387.0
2024-08 4주차,2024,8,4,859361,Shampoo,Personal Care,Mitter Group,9.0,0.0,0.0,420.0,24.0,246.0,396.0
2024-08 5주차,2024,8,5,859361,Shampoo,Personal Care,Mitter Group,3.0,0.0,0.0,423.0,24.0,246.0,399.0
2024-09 1주차,2024,9,1,859361,Shampoo,Personal Care,Mitter Group,3.0,0.0,6.0,426.0,24.0,252.0,402.0
2024-09 2주차,2024,9,2,859361,Shampoo,Personal Care,Mitter Group,0.0,3.0,8.0,426.0,27.0,260.0,399.0
2024-09 3주차,2024,9,3,859361,Shampoo,Personal Care,Mitter Group,6.0,1.0,0.0,432.0,28.0,260.0,404.0
2024-09 4주차,2024,9,4,859361,Shampoo,Personal Care,Mitter Group,4.0,1.0,6.0,436.0,29.0,266.0,407.0
2024-09 5주차,2024,9,5,859361,Shampoo,Personal Care,Mitter Group,0.0,0.0,0.0,436.0,29.0,266.0,407.0
2024-10 1주차,2024,10,1,859361,Shampoo,Personal Care,Mitter Group,6.0,0.0,2.0,442.0,29.0,268.0,413.0
2024-10 2주차,2024,10,2,859361,Shampoo,Personal Care,Mitter Group,3.0,0.0,0.0,445.0,29.0,268.0,416.0
2024-10 3주차,2024,10,3,859361,Shampoo,Personal Care,Mitter Group,4.0,0.0,2.0,449.0,29.0,270.0,420.0
2024-10 4주차,2024,10,4,859361,Shampoo,Personal Care,Mitter Group,3.0,0.0,6.0,452.0,29.0,276.0,423.0
2024-10 5주차,2024,10,5,859361,Shampoo,Personal Care,Mitter Group,6.0,0.0,0.0,458.0,29.0,276.0,429.0
2024-11 1주차,2024,11,1,859361,Shampoo,Personal Care,Mitter Group,0.0,0.0,2.0,458.0,29.0,278.0,429.0
2023-03 3주차,2023,3,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",1.0,0.0,2.0,1.0,0.0,2.0,1.0
2023-03 4주차,2023,3,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,4.0,1.0,0.0,6.0,1.0
2023-03 5주차,2023,3,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,4.0,4.0,0.0,10.0,4.0
2023-04 1주차,2023,4,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",2.0,0.0,2.0,6.0,0.0,12.0,6.0
2023-04 2주차,2023,4,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,2.0,9.0,0.0,14.0,9.0
2023-04 3주차,2023,4,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,9.0,0.0,16.0,9.0
2023-04 4주차,2023,4,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",5.0,0.0,2.0,14.0,0.0,18.0,14.0
2023-04 5주차,2023,4,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,0.0,14.0,0.0,18.0,14.0
2023-05 1주차,2023,5,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",1.0,0.0,2.0,15.0,0.0,20.0,15.0
2023-05 2주차,2023,5,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,4.0,19.0,0.0,24.0,19.0
2023-05 3주차,2023,5,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",12.0,1.0,4.0,31.0,1.0,28.0,30.0
2023-05 4주차,2023,5,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",8.0,0.0,4.0,39.0,1.0,32.0,38.0
2023-05 5주차,2023,5,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,0.0,39.0,1.0,32.0,38.0
2023-06 1주차,2023,6,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",8.0,0.0,2.0,47.0,1.0,34.0,46.0
2023-06 2주차,2023,6,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,2.0,51.0,1.0,36.0,50.0
2023-06 3주차,2023,6,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,2.0,55.0,1.0,38.0,54.0
2023-06 4주차,2023,6,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,3.0,0.0,59.0,4.0,38.0,55.0
2023-06 5주차,2023,6,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,59.0,4.0,40.0,55.0
2023-07 1주차,2023,7,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",10.0,0.0,4.0,69.0,4.0,44.0,65.0
2023-07 2주차,2023,7,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",8.0,0.0,2.0,77.0,4.0,46.0,73.0
2023-07 3주차,2023,7,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,4.0,81.0,4.0,50.0,77.0
2023-07 4주차,2023,7,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,0.0,85.0,4.0,50.0,81.0
2023-07 5주차,2023,7,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",1.0,0.0,2.0,86.0,4.0,52.0,82.0
2023-08 1주차,2023,8,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",5.0,0.0,2.0,91.0,4.0,54.0,87.0
2023-08 2주차,2023,8,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,0.0,6.0,97.0,4.0,60.0,93.0
2023-08 3주차,2023,8,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,8.0,101.0,4.0,68.0,97.0
2023-08 4주차,2023,8,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,4.0,101.0,4.0,72.0,97.0
2023-08 5주차,2023,8,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,101.0,4.0,74.0,97.0
2023-09 1주차,2023,9,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",15.0,0.0,2.0,116.0,4.0,76.0,112.0
2023-09 2주차,2023,9,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",5.0,0.0,4.0,121.0,4.0,80.0,117.0
2023-09 3주차,2023,9,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",1.0,0.0,0.0,122.0,4.0,80.0,118.0
2023-09 4주차,2023,9,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",9.0,0.0,4.0,131.0,4.0,84.0,127.0
2023-09 5주차,2023,9,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,0.0,131.0,4.0,84.0,127.0
2023-10 1주차,2023,10,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,1.0,8.0,135.0,5.0,92.0,130.0
2023-10 2주차,2023,10,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",1.0,0.0,4.0,136.0,5.0,96.0,131.0
2023-10 3주차,2023,10,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,4.0,140.0,5.0,100.0,135.0
2023-10 4주차,2023,10,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,140.0,5.0,102.0,135.0
2023-10 5주차,2023,10,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",1.0,2.0,0.0,141.0,7.0,102.0,134.0
2023-11 1주차,2023,11,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",11.0,2.0,4.0,152.0,9.0,106.0,143.0
2023-11 2주차,2023,11,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",7.0,0.0,4.0,159.0,9.0,110.0,150.0
2023-11 3주차,2023,11,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",10.0,0.0,2.0,169.0,9.0,112.0,160.0
2023-11 4주차,2023,11,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,2.0,172.0,9.0,114.0,163.0
2023-11 5주차,2023,11,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,0.0,176.0,9.0,114.0,167.0
2023-12 1주차,2023,12,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,6.0,179.0,9.0,120.0,170.0
2023-12 2주차,2023,12,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",4.0,0.0,0.0,183.0,9.0,120.0,174.0
2023-12 3주차,2023,12,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,3.0,0.0,186.0,12.0,120.0,174.0
2023-12 4주차,2023,12,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,2.0,6.0,189.0,14.0,126.0,175.0
2023-12 5주차,2023,12,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,0.0,189.0,14.0,126.0,175.0
2024-01 1주차,2024,1,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,4.0,192.0,14.0,130.0,178.0
2024-01 2주차,2024,1,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,4.0,195.0,14.0,134.0,181.0
2024-01 3주차,2024,1,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,4.0,198.0,14.0,138.0,184.0
2024-01 4주차,2024,1,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,6.0,198.0,14.0,144.0,184.0
2024-01 5주차,2024,1,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,0.0,201.0,14.0,144.0,187.0
2024-02 1주차,2024,2,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,2.0,204.0,14.0,146.0,190.0
2024-02 2주차,2024,2,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,4.0,204.0,14.0,150.0,190.0
2024-02 3주차,2024,2,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,0.0,6.0,210.0,14.0,156.0,196.0
2024-02 4주차,2024,2,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,2.0,213.0,14.0,158.0,199.0
2024-02 5주차,2024,2,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,0.0,213.0,14.0,158.0,199.0
2024-03 1주차,2024,3,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,0.0,216.0,14.0,158.0,202.0
2024-03 2주차,2024,3,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,1.0,12.0,222.0,15.0,170.0,207.0
2024-03 3주차,2024,3,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,0.0,6.0,228.0,15.0,176.0,213.0
2024-03 4주차,2024,3,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,2.0,2.0,231.0,17.0,178.0,214.0
2024-03 5주차,2024,3,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,231.0,17.0,180.0,214.0
2024-04 1주차,2024,4,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,0.0,234.0,17.0,180.0,217.0
2024-04 2주차,2024,4,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,0.0,237.0,17.0,180.0,220.0
2024-04 3주차,2024,4,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,0.0,0.0,243.0,17.0,180.0,226.0
2024-04 4주차,2024,4,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,243.0,17.0,182.0,226.0
2024-04 5주차,2024,4,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,0.0,246.0,17.0,182.0,229.0
2024-05 1주차,2024,5,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,0.0,249.0,17.0,182.0,232.0
2024-05 2주차,2024,5,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",15.0,0.0,4.0,264.0,17.0,186.0,247.0
2024-05 3주차,2024,5,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,4.0,264.0,17.0,190.0,247.0
2024-05 4주차,2024,5,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,264.0,17.0,192.0,247.0
2024-05 5주차,2024,5,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,0.0,4.0,270.0,17.0,196.0,253.0
2024-06 1주차,2024,6,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,4.0,270.0,17.0,200.0,253.0
2024-06 2주차,2024,6,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,0.0,273.0,17.0,200.0,256.0
2024-06 3주차,2024,6,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,273.0,17.0,202.0,256.0
2024-06 4주차,2024,6,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,273.0,17.0,204.0,256.0
2024-06 5주차,2024,6,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,0.0,273.0,17.0,204.0,256.0
2024-07 1주차,2024,7,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,0.0,8.0,279.0,17.0,212.0,262.0
2024-07 2주차,2024,7,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,2.0,282.0,17.0,214.0,265.0
2024-07 3주차,2024,7,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,4.0,282.0,17.0,218.0,265.0
2024-07 4주차,2024,7,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,3.0,10.0,285.0,20.0,228.0,265.0
2024-07 5주차,2024,7,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,285.0,20.0,230.0,265.0
2024-08 1주차,2024,8,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,1.0,4.0,285.0,21.0,234.0,264.0
2024-08 2주차,2024,8,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",9.0,3.0,2.0,294.0,24.0,236.0,270.0
2024-08 3주차,2024,8,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,0.0,6.0,300.0,24.0,242.0,276.0
2024-08 4주차,2024,8,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",6.0,0.0,2.0,306.0,24.0,244.0,282.0
2024-08 5주차,2024,8,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,306.0,24.0,246.0,282.0
2024-09 1주차,2024,9,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,4.0,309.0,24.0,250.0,285.0
2024-09 2주차,2024,9,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",9.0,0.0,0.0,318.0,24.0,250.0,294.0
2024-09 3주차,2024,9,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",9.0,0.0,2.0,327.0,24.0,252.0,303.0
2024-09 4주차,2024,9,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",9.0,0.0,4.0,336.0,24.0,256.0,312.0
2024-09 5주차,2024,9,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,3.0,0.0,336.0,27.0,256.0,309.0
2024-10 1주차,2024,10,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,8.0,339.0,27.0,264.0,312.0
2024-10 2주차,2024,10,2,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,4.0,342.0,27.0,268.0,315.0
2024-10 3주차,2024,10,3,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,0.0,4.0,345.0,27.0,272.0,318.0
2024-10 4주차,2024,10,4,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,1.0,6.0,348.0,28.0,278.0,320.0
2024-10 5주차,2024,10,5,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",3.0,2.0,2.0,351.0,30.0,280.0,321.0
2024-11 1주차,2024,11,1,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",0.0,0.0,2.0,351.0,30.0,282.0,321.0
2023-03 3주차,2023,3,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,0.0,4.0,0.0,0.0,4.0
2023-03 4주차,2023,3,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",11.0,0.0,0.0,15.0,0.0,0.0,15.0
2023-03 5주차,2023,3,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,2.0,15.0,0.0,2.0,15.0
2023-04 1주차,2023,4,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,2.0,18.0,0.0,4.0,18.0
2023-04 2주차,2023,4,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",15.0,2.0,6.0,33.0,2.0,10.0,31.0
2023-04 3주차,2023,4,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,4.0,37.0,2.0,14.0,35.0
2023-04 4주차,2023,4,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,2.0,37.0,2.0,16.0,35.0
2023-04 5주차,2023,4,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,0.0,37.0,2.0,16.0,35.0
2023-05 1주차,2023,5,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,6.0,40.0,2.0,22.0,38.0
2023-05 2주차,2023,5,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,4.0,47.0,2.0,26.0,45.0
2023-05 3주차,2023,5,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,2.0,51.0,2.0,28.0,49.0
2023-05 4주차,2023,5,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",15.0,0.0,2.0,66.0,2.0,30.0,64.0
2023-05 5주차,2023,5,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,0.0,66.0,2.0,30.0,64.0
2023-06 1주차,2023,6,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",6.0,0.0,0.0,72.0,2.0,30.0,70.0
2023-06 2주차,2023,6,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,4.0,76.0,2.0,34.0,74.0
2023-06 3주차,2023,6,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",13.0,0.0,4.0,89.0,2.0,38.0,87.0
2023-06 4주차,2023,6,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,4.0,96.0,2.0,42.0,94.0
2023-06 5주차,2023,6,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,0.0,96.0,2.0,42.0,94.0
2023-07 1주차,2023,7,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,4.0,100.0,2.0,46.0,98.0
2023-07 2주차,2023,7,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,2.0,100.0,2.0,48.0,98.0
2023-07 3주차,2023,7,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,0.0,103.0,2.0,48.0,101.0
2023-07 4주차,2023,7,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",13.0,0.0,2.0,116.0,2.0,50.0,114.0
2023-07 5주차,2023,7,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,0.0,116.0,2.0,50.0,114.0
2023-08 1주차,2023,8,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,4.0,120.0,2.0,54.0,118.0
2023-08 2주차,2023,8,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",11.0,2.0,2.0,131.0,4.0,56.0,127.0
2023-08 3주차,2023,8,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,2.0,135.0,4.0,58.0,131.0
2023-08 4주차,2023,8,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,3.0,0.0,142.0,7.0,58.0,135.0
2023-08 5주차,2023,8,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,4.0,145.0,7.0,62.0,138.0
2023-09 1주차,2023,9,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,2.0,145.0,7.0,64.0,138.0
2023-09 2주차,2023,9,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,4.0,152.0,7.0,68.0,145.0
2023-09 3주차,2023,9,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",8.0,0.0,8.0,160.0,7.0,76.0,153.0
2023-09 4주차,2023,9,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,0.0,167.0,7.0,76.0,160.0
2023-09 5주차,2023,9,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,2.0,170.0,7.0,78.0,163.0
2023-10 1주차,2023,10,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,2.0,177.0,7.0,80.0,170.0
2023-10 2주차,2023,10,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",8.0,2.0,2.0,185.0,9.0,82.0,176.0
2023-10 3주차,2023,10,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",8.0,3.0,2.0,193.0,12.0,84.0,181.0
2023-10 4주차,2023,10,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,2.0,197.0,12.0,86.0,185.0
2023-10 5주차,2023,10,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,2.0,197.0,12.0,88.0,185.0
2023-11 1주차,2023,11,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",10.0,1.0,8.0,207.0,13.0,96.0,194.0
2023-11 2주차,2023,11,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",8.0,0.0,2.0,215.0,13.0,98.0,202.0
2023-11 3주차,2023,11,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,2.0,219.0,13.0,100.0,206.0
2023-11 4주차,2023,11,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",6.0,0.0,0.0,225.0,13.0,100.0,212.0
2023-11 5주차,2023,11,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,2.0,225.0,13.0,102.0,212.0
2023-12 1주차,2023,12,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",6.0,0.0,6.0,231.0,13.0,108.0,218.0
2023-12 2주차,2023,12,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",10.0,0.0,0.0,241.0,13.0,108.0,228.0
2023-12 3주차,2023,12,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",12.0,0.0,8.0,253.0,13.0,116.0,240.0
2023-12 4주차,2023,12,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",4.0,0.0,6.0,257.0,13.0,122.0,244.0
2023-12 5주차,2023,12,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,2.0,260.0,13.0,124.0,247.0
2024-01 1주차,2024,1,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",11.0,3.0,2.0,271.0,16.0,126.0,255.0
2024-01 2주차,2024,1,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,0.0,278.0,16.0,126.0,262.0
2024-01 3주차,2024,1,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",6.0,0.0,2.0,284.0,16.0,128.0,268.0
2024-01 4주차,2024,1,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",13.0,0.0,4.0,297.0,16.0,132.0,281.0
2024-01 5주차,2024,1,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,0.0,297.0,16.0,132.0,281.0
2024-02 1주차,2024,2,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,6.0,300.0,16.0,138.0,284.0
2024-02 2주차,2024,2,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,2.0,307.0,16.0,140.0,291.0
2024-02 3주차,2024,2,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,4.0,310.0,16.0,144.0,294.0
2024-02 4주차,2024,2,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,0.0,317.0,16.0,144.0,301.0
2024-02 5주차,2024,2,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",0.0,0.0,0.0,317.0,16.0,144.0,301.0
2024-03 1주차,2024,3,1,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",10.0,0.0,6.0,327.0,16.0,150.0,311.0
2024-03 2주차,2024,3,2,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",13.0,0.0,6.0,340.0,16.0,156.0,324.0
2024-03 3주차,2024,3,3,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",11.0,0.0,6.0,351.0,16.0,162.0,335.0
2024-03 4주차,2024,3,4,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",7.0,0.0,6.0,358.0,16.0,168.0,342.0
2024-03 5주차,2024,3,5,871592,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",3.0,0.0,0.0,361.0,16.0,168.0,345.0
