product_id,date,stock_received,damaged_stock,period_key,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level
492958,2024-08-01,1,0,2024-08,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,26,88
871592,2024-08-01,1,0,2024-08,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50
681063,2024-08-01,1,0,2024-08,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,20,91
820541,2024-08-01,1,0,2024-08,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",576.22,768.29,25.0,365,19,71
455083,2024-08-01,1,0,2024-08,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63
654623,2024-08-01,1,0,2024-08,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76
513199,2024-08-01,1,0,2024-08,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52
969851,2024-08-01,1,0,2024-08,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64
747801,2024-08-01,1,1,2024-08,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71
930284,2024-08-01,1,1,2024-08,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,20,58
707935,2024-08-01,1,0,2024-08,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97
26060,2024-08-01,1,0,2024-08,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57
376447,2024-08-01,1,0,2024-08,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,17,64
859361,2024-08-01,1,0,2024-08,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77
82484,2024-08-01,1,0,2024-08,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73
440875,2024-08-01,1,0,2024-08,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80
585299,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50
120385,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73
274207,2024-08-01,1,0,2024-08,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51
706112,2024-08-01,1,0,2024-08,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77
799459,2024-08-01,1,0,2024-08,Vitamins,Pharmacy,"Garg, Kari and Kapur",852.02,1065.02,20.0,365,29,66
697683,2024-08-01,1,0,2024-08,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82
133542,2024-08-01,1,0,2024-08,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,21,72
473647,2024-08-01,1,0,2024-08,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,18,82
647462,2024-08-01,1,0,2024-08,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64
970529,2024-08-01,1,0,2024-08,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84
70969,2024-08-01,1,0,2024-08,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96
378230,2024-08-01,1,0,2024-08,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76
194682,2024-08-01,1,0,2024-08,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.29,1303.27,30.0,180,11,86
228286,2024-08-01,1,0,2024-08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79
692985,2024-08-01,1,0,2024-08,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86
901144,2024-08-01,1,0,2024-08,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71
677542,2024-08-01,1,0,2024-08,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,10,52
888807,2024-08-01,1,0,2024-08,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91
679321,2024-08-01,1,0,2024-08,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68
968887,2024-08-01,1,0,2024-08,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92
953175,2024-08-01,1,0,2024-08,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73
661577,2024-08-01,1,0,2024-08,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95
444361,2024-08-01,1,0,2024-08,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,20,71
890623,2024-08-01,1,0,2024-08,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",354.52,472.69,25.0,3,27,55
39154,2024-08-01,1,0,2024-08,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84
741341,2024-08-01,1,0,2024-08,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62
481843,2024-08-01,1,0,2024-08,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88
897083,2024-08-01,1,0,2024-08,Detergent,Household Care,Dutta-Halder,972.69,1296.92,25.0,365,10,100
112390,2024-08-01,1,0,2024-08,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85
672059,2024-08-01,1,0,2024-08,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81
803607,2024-08-01,1,0,2024-08,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,21,98
799688,2024-08-01,1,0,2024-08,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90
525531,2024-08-01,1,0,2024-08,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,28,65
56589,2024-08-01,1,0,2024-08,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85
89084,2024-08-01,1,0,2024-08,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74
602241,2024-08-01,1,0,2024-08,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75
60619,2024-08-01,1,0,2024-08,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97
300159,2024-08-01,1,0,2024-08,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,20,93
327290,2024-08-01,1,0,2024-08,Sugar,Grocery & Staples,Nadkarni Inc,862.28,1014.45,15.0,365,22,65
767398,2024-08-01,1,0,2024-08,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57
385113,2024-08-01,1,0,2024-08,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,21,50
880510,2024-08-01,1,0,2024-08,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54
658389,2024-08-01,1,0,2024-08,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.55,234.69,35.0,90,22,68
762527,2024-08-01,1,0,2024-08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71
962054,2024-08-01,1,0,2024-08,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,11,74
305754,2024-08-01,1,0,2024-08,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81
757274,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95
154179,2024-08-01,1,0,2024-08,Pain Reliever,Pharmacy,"Barad, Devi and Andra",582.87,728.59,20.0,365,10,59
222892,2024-08-01,1,0,2024-08,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88
812607,2024-08-01,1,0,2024-08,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63
818522,2024-08-01,1,0,2024-08,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90
373536,2024-08-01,1,0,2024-08,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64
256783,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98
837480,2024-08-01,1,0,2024-08,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82
264803,2024-08-01,1,0,2024-08,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69
992178,2024-08-01,1,0,2024-08,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89
196719,2024-08-01,1,0,2024-08,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91
257719,2024-08-01,1,0,2024-08,Eggs,Dairy & Breakfast,Chaudhuri PLC,281.73,352.16,20.0,7,17,93
621677,2024-08-01,1,0,2024-08,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71
18035,2024-08-01,1,0,2024-08,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,12,87
91670,2024-08-01,1,0,2024-08,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88
739534,2024-08-01,1,0,2024-08,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59
739448,2024-08-01,1,0,2024-08,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79
243235,2024-08-01,1,0,2024-08,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
500739,2024-08-01,1,0,2024-08,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
337168,2024-08-01,1,0,2024-08,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,25,98
592784,2024-08-01,1,0,2024-08,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",280.35,431.31,35.0,90,27,64
291238,2024-08-01,1,0,2024-08,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68
328457,2024-08-01,1,0,2024-08,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,12,76
33955,2024-08-01,1,0,2024-08,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,29,84
120532,2024-08-01,1,0,2024-08,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95
94225,2024-08-01,1,0,2024-08,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70
124290,2024-08-01,1,0,2024-08,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71
366066,2024-08-01,1,0,2024-08,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52
820973,2024-08-01,1,0,2024-08,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56
57405,2024-08-01,1,0,2024-08,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64
564692,2024-08-01,1,0,2024-08,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82
677169,2024-08-01,1,0,2024-08,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
284460,2024-08-01,1,0,2024-08,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,21,85
734789,2024-08-01,1,0,2024-08,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,22,66
587420,2024-08-01,1,0,2024-08,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50
712307,2024-08-01,1,0,2024-08,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73
131136,2024-08-01,1,0,2024-08,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95
993331,2024-08-01,1,0,2024-08,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",102.44,120.52,15.0,365,28,86
704868,2024-08-01,1,0,2024-08,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,24,58
863930,2024-08-01,1,0,2024-08,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72
537274,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67
298985,2024-08-01,1,0,2024-08,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61
654297,2024-08-01,1,0,2024-08,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86
714999,2024-08-01,1,0,2024-08,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81
491314,2024-08-01,1,0,2024-08,Ice Cream,Instant & Frozen Food,Banerjee Inc,973.44,1622.4,40.0,180,11,71
131937,2024-08-01,1,0,2024-08,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68
552496,2024-08-01,1,0,2024-08,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59
589812,2024-08-01,1,0,2024-08,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52
365133,2024-08-01,1,0,2024-08,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,25,60
951463,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82
587645,2024-08-01,1,0,2024-08,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,18,90
240179,2024-08-01,1,0,2024-08,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56
833557,2024-08-01,1,0,2024-08,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,27,69
542300,2024-08-01,1,0,2024-08,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,11,66
832348,2024-08-01,1,0,2024-08,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79
991434,2024-08-01,1,0,2024-08,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,12,87
107548,2024-08-01,1,0,2024-08,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53
712003,2024-08-01,1,0,2024-08,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,30,54
876139,2024-08-01,1,0,2024-08,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83
604184,2024-08-01,1,0,2024-08,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84
700048,2024-08-01,1,0,2024-08,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98
432617,2024-08-01,1,0,2024-08,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97
942001,2024-08-01,1,0,2024-08,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84
77308,2024-08-01,1,0,2024-08,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91
799952,2024-08-01,1,0,2024-08,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66
329351,2024-08-01,1,0,2024-08,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95
659290,2024-08-01,1,0,2024-08,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66
578097,2024-08-01,1,0,2024-08,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,22,75
954722,2024-08-01,1,0,2024-08,Ice Cream,Instant & Frozen Food,Mohan-Virk,616.45,1027.42,40.0,180,11,58
679865,2024-08-01,1,0,2024-08,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85
9436,2024-08-01,1,0,2024-08,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76
490939,2024-08-01,1,0,2024-08,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67
684939,2024-08-01,1,0,2024-08,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50
367391,2024-08-01,1,0,2024-08,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52
784673,2024-08-01,1,0,2024-08,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84
137909,2024-08-01,1,0,2024-08,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,23,65
473929,2024-08-01,1,0,2024-08,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70
952124,2024-08-01,1,0,2024-08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50
397973,2024-08-01,1,0,2024-08,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82
891833,2024-08-01,1,0,2024-08,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69
962591,2024-08-01,1,0,2024-08,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74
689769,2024-08-01,1,0,2024-08,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51
606256,2024-08-01,1,0,2024-08,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57
807452,2024-08-01,1,0,2024-08,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61
36412,2024-08-01,1,0,2024-08,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92
455755,2024-08-01,1,0,2024-08,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53
140489,2024-08-01,1,0,2024-08,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,28,95
6405,2024-08-01,1,0,2024-08,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81
557908,2024-08-01,1,0,2024-08,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53
33797,2024-08-01,1,0,2024-08,Pain Reliever,Pharmacy,Gaba LLC,888.12,1110.15,20.0,365,12,51
14145,2024-08-01,1,0,2024-08,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",630.84,841.12,25.0,3,14,53
324809,2024-08-01,1,0,2024-08,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76
949818,2024-08-01,1,0,2024-08,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76
990993,2024-08-01,1,0,2024-08,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61
319388,2024-08-01,1,0,2024-08,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56
611575,2024-08-01,1,0,2024-08,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87
461804,2024-08-01,1,0,2024-08,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,15,97
433521,2024-08-01,1,0,2024-08,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58
4452,2024-08-01,1,0,2024-08,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100
186168,2024-08-01,1,0,2024-08,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,13,75
760828,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,35.0,365,23,93
123983,2024-08-01,1,0,2024-08,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72
669378,2024-08-01,1,0,2024-08,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70
516376,2024-08-01,1,0,2024-08,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71
478531,2024-08-01,1,0,2024-08,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90
462526,2024-08-01,1,0,2024-08,Curd,Dairy & Breakfast,Pau and Sons,449.97,562.46,20.0,7,25,69
839170,2024-08-01,1,0,2024-08,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,11,59
687218,2024-08-01,1,0,2024-08,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
378287,2024-08-01,1,0,2024-08,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51
903336,2024-08-01,1,0,2024-08,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60
753354,2024-08-01,1,0,2024-08,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52
131748,2024-08-01,1,0,2024-08,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53
425341,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68
771228,2024-08-01,1,0,2024-08,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73
451812,2024-08-01,1,0,2024-08,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63
566052,2024-08-01,1,0,2024-08,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,14,53
146840,2024-08-01,1,0,2024-08,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89
136533,2024-08-01,1,0,2024-08,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75
487065,2024-08-01,1,0,2024-08,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87
961614,2024-08-01,1,0,2024-08,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99
563740,2024-08-01,1,0,2024-08,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61
914071,2024-08-01,1,0,2024-08,Chips,Snacks & Munchies,Datta Ltd,296.94,456.83,35.0,90,25,90
561860,2024-08-01,1,0,2024-08,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90
890232,2024-08-01,1,0,2024-08,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,20,91
365132,2024-08-01,1,0,2024-08,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70
187399,2024-08-01,1,0,2024-08,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,14,73
937542,2024-08-01,1,0,2024-08,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,28,93
435929,2024-08-01,1,0,2024-08,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71
140154,2024-08-01,1,0,2024-08,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59
449106,2024-08-01,3,0,2024-08,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95
818990,2024-08-01,1,0,2024-08,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92
349294,2024-08-01,1,0,2024-08,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70
847349,2024-08-01,3,0,2024-08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69
382511,2024-08-01,3,0,2024-08,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88
183929,2024-08-01,3,0,2024-08,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73
540618,2024-08-01,1,0,2024-08,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87
272170,2024-08-01,3,0,2024-08,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,10,92
644847,2024-08-01,1,0,2024-08,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52
451933,2024-08-01,3,0,2024-08,Wheat Flour,Grocery & Staples,Nadig Ltd,568.94,669.34,15.0,365,28,98
15314,2024-08-01,3,0,2024-08,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91
171602,2024-08-01,3,0,2024-08,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58
925482,2024-08-01,3,0,2024-08,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66
894539,2024-08-01,3,0,2024-08,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,14,93
63769,2024-08-01,3,0,2024-08,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69
219598,2024-08-01,1,0,2024-08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83
784827,2024-08-01,3,0,2024-08,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77
723678,2024-08-01,3,0,2024-08,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97
679284,2024-08-01,1,0,2024-08,Cough Syrup,Pharmacy,Pant LLC,877.89,1097.36,20.0,365,28,95
965755,2024-08-01,3,0,2024-08,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",532.57,710.09,25.0,3,21,91
470449,2024-08-01,3,0,2024-08,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,827.77,1379.62,40.0,180,27,57
945635,2024-08-01,3,0,2024-08,Pulses,Grocery & Staples,Balasubramanian PLC,778.9,916.35,15.0,365,16,59
336847,2024-08-01,1,0,2024-08,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55
709916,2024-08-01,3,0,2024-08,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88
552883,2024-08-01,1,0,2024-08,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,18,94
217710,2024-08-01,1,0,2024-08,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
667163,2024-08-01,3,0,2024-08,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72
306177,2024-08-01,3,0,2024-08,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
53833,2024-08-01,1,0,2024-08,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89
