order_id,product_id,quantity,unit_price,customer_id,order_date,order_total,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,feedback_id,rating,feedback_category,sentiment,feedback_date,area,registration_date,customer_segment,total_orders,avg_order_value,year,month,day,time
1843468816,952124,3,127.08,55425478,2023-07-03 03:03:59,2092.13,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50,3166321,3,Customer Service,Neutral,2023-07-03,Surendranagar Dudhrej,2024-07-05,Inactive,12,1605.51,2023,7,3,03:03
3771484570,378287,1,332.84,60319216,2023-08-15 20:43:06,2809.06,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,3139068,1,Customer Service,Negative,2023-08-15,Ahmedabad,2023-08-25,Premium,12,503.83,2023,8,15,20:43
2458783424,820973,3,114.52,1497747,2023-06-02 16:45:09,1072.62,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,6146487,4,Product Quality,Neutral,2023-06-02,Sangli-Miraj & Kupwad,2024-04-11,Inactive,7,1241.73,2023,6,2,16:45
2272849018,871592,1,870.29,6982488,2024-11-04 00:15:51,1797.17,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,4333600,3,Delivery,Neutral,2024-11-04,Jalna,2024-01-11,New,4,1819.01,2024,11,4,00:15
8549503132,349294,2,934.75,63238941,2023-03-29 10:49:35,1824.21,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70,5457177,3,Delivery,Neutral,2023-03-29,Gwalior,2024-03-11,Regular,2,1374.76,2023,3,29,10:49
4032847942,264803,2,995.98,10857389,2024-09-28 04:10:41,169.88,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69,5890747,4,Product Quality,Positive,2024-09-28,Hindupur,2024-07-29,Inactive,9,553.29,2024,9,28,04:10
8224665612,425341,3,486.28,27727819,2023-07-16 12:34:40,3720.0,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,4236760,5,Customer Service,Positive,2023-07-16,Nagercoil,2023-10-28,Inactive,8,1175.48,2023,7,16,12:34
8007222259,120532,2,697.53,31940833,2024-02-05 01:14:16,2700.94,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95,9683683,5,Delivery,Positive,2024-02-05,Karawal Nagar,2023-07-31,New,4,1515.8,2024,2,5,01:14
3522030676,365132,2,229.38,46313756,2023-06-01 15:26:41,604.87,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70,8418874,4,Delivery,Positive,2023-06-01,Kolhapur,2023-03-26,Premium,10,1245.36,2023,6,1,15:26
3224743071,600767,3,722.42,17805991,2023-10-04 19:59:38,2374.92,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,22,68,7559774,4,App Experience,Neutral,2023-10-04,Dhule,2024-05-09,New,10,924.9,2023,10,4,19:59
7474790671,52729,3,316.02,43256928,2023-10-13 18:57:52,4457.7,Cat Food,Pet Care,Saini LLC,316.02,486.18,35.0,365,25,100,7877597,2,App Experience,Negative,2023-10-13,Baranagar,2023-08-14,Inactive,19,1984.5,2023,10,13,18:57
7884745950,305754,1,979.99,13585482,2024-04-09 21:50:29,2356.29,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81,4706710,3,App Experience,Negative,2024-04-09,Buxar,2023-07-06,Inactive,20,1475.52,2024,4,9,21:50
8269502930,762527,2,690.08,11616535,2024-06-01 02:03:06,826.21,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71,2965349,4,Product Quality,Neutral,2024-06-01,Tadepalligudem,2024-08-18,Premium,6,1583.56,2024,6,1,02:03
985347383,440875,2,275.03,50080663,2024-05-22 19:09:02,4860.53,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,276169,3,App Experience,Neutral,2024-05-22,Morbi,2024-10-06,Inactive,10,543.84,2024,5,22,19:09
5932091553,9436,2,88.43,80571942,2024-10-22 11:07:22,1269.18,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76,5560900,3,App Experience,Negative,2024-10-22,Kishanganj,2023-09-01,Regular,10,980.64,2024,10,22,11:07
69932727,753354,3,423.56,83236183,2024-08-28 16:10:09,2192.28,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52,6548273,4,Product Quality,Neutral,2024-08-28,Panihati,2023-03-26,New,20,1145.01,2024,8,28,16:10
2715027145,677542,3,212.61,26903313,2024-05-25 03:48:02,1301.38,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,10,52,528634,3,App Experience,Neutral,2024-05-25,Bhimavaram,2023-04-25,Regular,1,284.0,2024,5,25,03:48
5234261944,291238,1,746.03,18113428,2023-06-30 20:23:31,3315.64,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,8895689,1,Customer Service,Negative,2023-06-30,Rajkot,2023-09-15,Regular,7,255.73,2023,6,30,20:23
2818967815,56589,2,517.77,74212242,2024-04-08 21:17:51,1612.04,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85,9491660,4,Delivery,Neutral,2024-04-08,Allahabad,2023-10-12,Premium,2,1065.52,2024,4,8,21:17
1598213217,51036,3,931.61,37947202,2023-08-09 12:40:16,4755.76,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,6512032,4,App Experience,Positive,2023-08-09,Nandyal,2024-01-25,Regular,3,259.96,2023,8,9,12:40
9087747856,256783,2,906.54,31681710,2024-05-28 19:41:00,530.85,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,1968724,3,Product Quality,Neutral,2024-05-28,Panchkula,2024-01-06,Regular,15,223.11,2024,5,28,19:41
9606925547,89084,1,598.83,45659330,2024-03-10 20:52:16,1293.2,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,9128705,3,App Experience,Negative,2024-03-10,Gwalior,2024-07-28,New,19,1364.9,2024,3,10,20:52
9866554851,561860,1,874.78,63793401,2023-07-03 09:17:58,3641.7,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,4835697,1,App Experience,Negative,2023-07-03,Kavali,2024-03-24,Regular,2,1901.32,2023,7,3,09:17
3719294769,784827,1,274.25,64316806,2024-08-27 16:53:31,951.43,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77,9928580,1,Product Quality,Negative,2024-08-27,Karnal,2024-07-07,Regular,2,836.58,2024,8,27,16:53
3576529840,606256,2,369.28,13383642,2024-07-15 11:21:51,1697.53,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57,5785812,5,Customer Service,Positive,2024-07-15,Mumbai,2024-04-02,Regular,16,1114.11,2024,7,15,11:21
5478986113,567671,1,418.48,72089140,2023-04-16 00:26:28,4538.48,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,12,90,3612724,4,Product Quality,Neutral,2023-04-16,Kamarhati,2024-06-04,Regular,18,1751.47,2023,4,16,00:26
6724582316,324809,3,608.0,14991661,2023-10-28 23:59:05,22.14,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76,3174876,4,Delivery,Positive,2023-10-29,Chandrapur,2023-10-18,New,18,1719.35,2023,10,28,23:59
4391559649,123983,2,785.67,60904312,2023-06-25 00:05:02,2595.1,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72,2909023,4,Customer Service,Positive,2023-06-25,Mumbai,2024-06-04,Regular,20,564.73,2023,6,25,00:05
9530258400,613942,3,545.0,84850688,2023-10-24 23:09:56,3087.68,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72,5670528,3,App Experience,Negative,2023-10-24,Barasat,2024-09-20,Inactive,3,1862.3,2023,10,24,23:09
609162117,287070,2,443.17,85233498,2023-09-23 16:00:38,3723.26,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93,4876692,4,Customer Service,Neutral,2023-09-23,Bijapur,2024-06-17,New,4,1715.9,2023,9,23,16:00
755143077,818522,2,96.09,6856445,2023-07-31 08:28:13,3152.22,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90,1296900,4,App Experience,Neutral,2023-07-31,Darbhanga,2024-01-23,New,5,1932.51,2023,7,31,08:28
5239439928,851978,3,715.72,67908555,2023-08-25 08:26:08,3988.72,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,28,92,1622017,4,App Experience,Neutral,2023-08-25,Chittoor,2023-04-21,New,16,1746.83,2023,8,25,08:26
1328248068,602241,1,976.55,51556553,2024-05-14 00:59:20,1817.16,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75,3090328,1,Product Quality,Negative,2024-05-14,Noida,2024-02-05,Premium,6,1765.93,2024,5,14,00:59
1440606577,992178,1,632.43,76917159,2024-04-30 12:42:45,2092.55,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,7512998,2,Delivery,Negative,2024-04-30,Ludhiana,2024-06-23,Premium,11,1777.83,2024,4,30,12:42
8884389971,945635,1,778.9,95858939,2024-08-18 17:30:59,1889.4,Pulses,Grocery & Staples,Balasubramanian PLC,778.9,916.35,15.0,365,16,59,7675531,1,App Experience,Negative,2024-08-18,Raiganj,2023-10-19,Regular,8,1823.58,2024,8,18,17:30
7307977336,672059,2,672.73,95858939,2023-09-02 08:47:10,939.2,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81,2165856,3,Delivery,Neutral,2023-09-02,Raiganj,2023-10-19,Regular,8,1823.58,2023,9,2,08:47
5953535252,871592,2,870.29,79630614,2024-06-08 18:58:00,1693.84,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,5713900,3,App Experience,Negative,2024-06-08,Sasaram,2024-07-13,Regular,3,362.45,2024,6,8,18:58
6133025410,291238,3,746.03,6061349,2023-09-09 09:06:23,3478.04,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,3093468,3,App Experience,Negative,2023-09-09,Haldia,2024-03-17,Regular,17,332.03,2023,9,9,09:06
798088726,949818,2,483.05,89699655,2023-09-07 07:57:54,3022.46,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76,1668566,5,Customer Service,Positive,2023-09-07,Darbhanga,2024-02-04,Inactive,4,1134.64,2023,9,7,07:57
3372412988,435929,3,856.89,89036169,2024-01-22 20:01:10,3759.52,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71,8949302,5,Customer Service,Positive,2024-01-22,Deoghar,2024-03-05,Inactive,12,1133.25,2024,1,22,20:01
4910060567,385113,3,816.38,24323106,2023-04-02 10:43:26,3151.21,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,21,50,5345716,5,Delivery,Positive,2023-04-02,Amaravati,2024-02-12,Inactive,19,384.21,2023,4,2,10:43
8708211566,937542,1,97.04,38420886,2023-04-30 20:23:35,2544.23,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,28,93,7292721,3,Customer Service,Neutral,2023-04-30,Sonipat,2023-04-08,New,20,1180.95,2023,4,30,20:23
2126853184,89084,3,598.83,92509376,2024-10-15 20:53:48,2444.79,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,8753712,4,Delivery,Positive,2024-10-15,Jehanabad,2024-09-03,Regular,15,1367.8,2024,10,15,20:53
4390795259,848226,2,209.59,66932104,2023-09-20 09:46:52,923.84,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,679090,4,App Experience,Positive,2023-09-20,Shahjahanpur,2023-10-19,Premium,3,976.71,2023,9,20,09:46
9030686359,747801,1,277.76,5961261,2023-05-01 23:02:00,2386.48,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,5883678,4,Delivery,Positive,2023-05-01,Varanasi,2023-06-28,Premium,17,309.79,2023,5,1,23:02
8565611606,647462,2,326.42,85854265,2024-02-01 04:19:46,1156.45,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64,7616251,4,Customer Service,Neutral,2024-02-01,Vijayanagaram,2024-06-07,Premium,9,1492.09,2024,2,1,04:19
6782020758,555121,2,354.91,23380116,2023-11-30 06:23:19,1979.99,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67,6834789,4,Product Quality,Positive,2023-11-30,Jehanabad,2024-05-07,New,11,606.28,2023,11,30,06:23
561884159,903336,2,551.88,84066402,2023-09-01 14:23:30,3232.78,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60,6832935,4,Customer Service,Positive,2023-09-01,Amritsar,2023-10-11,Regular,7,794.76,2023,9,1,14:23
2767430579,60619,3,726.41,16424635,2023-10-21 07:51:34,2819.8,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97,9438761,3,Customer Service,Neutral,2023-10-21,Mirzapur,2024-10-01,Premium,13,1135.26,2023,10,21,07:51
5934372451,144124,2,162.67,56441247,2023-04-10 01:58:24,3355.51,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82,7851198,3,App Experience,Negative,2023-04-10,Meerut,2024-06-02,Premium,18,1667.94,2023,4,10,01:58
6833977302,490602,3,549.47,97475543,2023-06-05 04:44:35,2495.74,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71,9768226,3,App Experience,Negative,2023-06-05,Udupi,2023-05-13,Premium,13,451.92,2023,6,5,04:44
8396649871,953175,3,225.21,2517955,2024-02-27 16:16:35,950.6,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73,4580019,5,Delivery,Positive,2024-02-27,Mathura,2024-02-28,Regular,7,1625.44,2024,2,27,16:16
1937188757,257719,3,281.73,57392064,2023-09-05 02:46:11,3936.8,Eggs,Dairy & Breakfast,Chaudhuri PLC,281.73,352.16,20.0,7,17,93,7798785,4,Delivery,Neutral,2023-09-05,Udupi,2024-06-23,Regular,4,1540.81,2023,9,5,02:46
3142198801,300159,3,44.35,49152878,2024-07-16 01:14:38,1409.38,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,20,93,3236002,1,App Experience,Negative,2024-07-16,Gwalior,2024-09-13,Premium,4,973.62,2024,7,16,01:14
6087109745,679284,1,877.89,84824280,2023-03-18 19:01:19,2201.69,Cough Syrup,Pharmacy,Pant LLC,877.89,1097.36,20.0,365,28,95,9636021,4,Customer Service,Neutral,2023-03-18,Ongole,2024-05-09,Inactive,17,1752.91,2023,3,18,19:01
8895262247,153019,1,947.95,191616,2023-03-20 03:14:16,1664.01,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88,4313698,4,App Experience,Positive,2023-03-20,Pallavaram,2023-04-27,Regular,4,1053.7,2023,3,20,03:14
5138524153,689769,3,46.62,7522036,2023-08-09 18:06:42,845.0,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,8162531,3,App Experience,Neutral,2023-08-09,Hospet,2024-01-24,Premium,2,797.92,2023,8,9,18:06
9789995549,757274,1,98.32,34567918,2024-01-24 22:05:21,2653.75,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95,8447553,4,App Experience,Positive,2024-01-24,Latur,2024-10-09,Inactive,13,271.49,2024,1,24,22:05
7485459856,455755,2,44.09,89784343,2023-09-15 07:10:58,1163.04,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53,9992406,4,Delivery,Neutral,2023-09-15,Dibrugarh,2024-04-02,Premium,11,673.6,2023,9,15,07:10
4033626537,89084,3,598.83,66943324,2023-05-03 22:54:44,1379.99,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,2945788,1,Customer Service,Negative,2023-05-03,Gorakhpur,2023-08-13,Premium,19,1013.57,2023,5,3,22:54
9370915142,760828,3,563.45,95372766,2023-10-28 19:29:21,1849.29,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,35.0,365,23,93,2084296,3,Product Quality,Neutral,2023-10-28,Latur,2024-01-15,Regular,9,629.05,2023,10,28,19:29
7211325894,56589,1,517.77,70976153,2023-04-21 14:27:48,2956.03,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85,7103274,3,Customer Service,Neutral,2023-04-21,Ahmednagar,2024-03-01,New,7,1480.3,2023,4,21,14:27
3482827003,604184,2,397.55,77869660,2023-05-08 14:59:01,3749.87,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84,6059980,3,Delivery,Negative,2023-05-08,Gandhinagar,2023-11-20,Premium,8,439.41,2023,5,8,14:59
6656246719,654623,2,422.14,19180962,2024-09-09 13:42:16,885.08,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,4915026,1,Product Quality,Negative,2024-09-09,Kalyan-Dombivli,2024-07-05,Inactive,19,622.08,2024,9,9,13:42
6092663288,818522,3,96.09,51341672,2024-09-28 03:12:58,4680.35,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90,6745359,4,Delivery,Positive,2024-09-28,Bhagalpur,2024-04-03,Regular,10,1898.18,2024,9,28,03:12
9346041594,491314,2,973.44,77559557,2023-06-08 14:26:52,3936.68,Ice Cream,Instant & Frozen Food,Banerjee Inc,973.44,1622.4,40.0,180,11,71,9780783,4,Customer Service,Positive,2023-06-08,Madurai,2023-08-28,New,9,601.15,2023,6,8,14:26
9105127475,183929,3,738.74,87213891,2023-11-10 13:37:27,4110.56,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73,3900222,3,Product Quality,Neutral,2023-11-10,Sonipat,2023-06-03,New,1,1382.19,2023,11,10,13:37
6120818381,647462,1,326.42,34768050,2024-05-02 00:28:42,3091.49,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64,3713853,3,Delivery,Neutral,2024-05-02,Dhanbad,2023-11-21,Inactive,17,1358.51,2024,5,2,00:28
5174370629,848226,1,209.59,31156674,2024-07-09 02:51:49,729.87,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,2214877,3,App Experience,Negative,2024-07-09,Jamnagar,2024-04-07,Inactive,3,1552.42,2024,7,9,02:51
3244930036,300159,1,44.35,67386193,2023-05-15 01:17:28,2457.44,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,20,93,718191,1,Customer Service,Negative,2023-05-15,Pali,2024-06-01,Regular,14,1029.98,2023,5,15,01:17
2976493998,91670,3,439.24,820740,2024-10-26 08:38:46,2716.3,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88,8580872,5,Delivery,Positive,2024-10-26,Ambala,2023-11-15,Premium,1,1385.46,2024,10,26,08:38
7971593791,146840,1,786.85,92209869,2023-06-14 04:31:45,2048.91,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,7891894,2,Product Quality,Negative,2023-06-14,Jhansi,2023-10-03,Regular,19,483.76,2023,6,14,04:31
4052544342,222892,1,869.22,58214883,2024-04-30 18:23:36,987.59,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88,6647320,4,Product Quality,Positive,2024-04-30,Darbhanga,2024-05-05,Regular,11,229.17,2024,4,30,18:23
6264003424,739448,2,755.66,26863280,2024-08-03 11:28:53,517.03,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79,1170860,2,App Experience,Negative,2024-08-03,Rajkot,2023-11-25,Inactive,8,301.34,2024,8,3,11:28
3436107152,378230,1,166.42,64141971,2024-04-04 18:16:56,3112.14,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,2137807,2,Customer Service,Negative,2024-04-04,Anantapur,2023-06-20,Premium,11,361.98,2024,4,4,18:16
8546631319,863930,2,242.57,10541231,2023-10-30 18:42:37,327.07,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,6265719,4,Customer Service,Neutral,2023-10-30,Bhiwandi,2024-07-17,Premium,14,409.51,2023,10,30,18:42
640960551,52729,1,316.02,34237583,2023-06-09 02:50:17,3018.53,Cat Food,Pet Care,Saini LLC,316.02,486.18,35.0,365,25,100,9500005,4,App Experience,Neutral,2023-06-09,Hapur,2024-09-08,New,1,231.43,2023,6,9,02:50
1141173434,53833,1,134.69,5961261,2023-11-24 04:24:42,77.11,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89,4497601,2,Product Quality,Negative,2023-11-24,Varanasi,2023-06-28,Premium,17,309.79,2023,11,24,04:24
528309380,118820,2,12.32,52409516,2024-04-30 10:59:53,2021.54,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61,1426176,4,App Experience,Positive,2024-04-30,Jabalpur,2023-04-23,Inactive,13,435.47,2024,4,30,10:59
2387509904,107548,2,891.6,63310076,2024-07-26 00:01:41,4019.23,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53,3300958,3,Product Quality,Neutral,2024-07-26,Etawah,2024-05-15,Regular,17,1123.43,2024,7,26,00:01
6791931269,567671,3,418.48,38133873,2024-07-05 01:32:45,329.79,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,12,90,1137648,1,App Experience,Negative,2024-07-05,Khammam,2024-04-13,Premium,10,770.71,2024,7,5,01:32
4063689432,837480,1,217.4,6025470,2023-10-14 03:18:34,4593.42,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82,9561520,4,Delivery,Neutral,2023-10-14,Sagar,2024-08-17,Premium,12,1599.39,2023,10,14,03:18
1206887762,366066,2,918.58,59909004,2024-06-19 01:04:43,1620.95,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52,9342158,5,Delivery,Positive,2024-06-19,Haridwar,2023-11-09,New,15,731.88,2024,6,19,01:04
6409437174,767398,3,22.14,3399251,2023-12-06 13:00:16,1348.39,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57,3941682,4,Product Quality,Neutral,2023-12-06,Solapur,2023-05-03,New,20,937.11,2023,12,6,13:00
1355164713,131937,3,287.81,28995786,2023-09-03 15:15:59,2054.43,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68,4593552,5,Product Quality,Positive,2023-09-03,Bardhaman,2024-10-02,Inactive,20,1706.11,2023,9,3,15:15
2604772138,36412,2,397.68,15144290,2024-05-21 11:26:22,1515.64,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,5457202,4,Product Quality,Neutral,2024-05-21,Nizamabad,2024-10-17,New,19,436.35,2024,5,21,11:26
5868093790,67197,2,552.2,61618079,2023-04-05 23:55:52,443.03,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,6037486,4,App Experience,Positive,2023-04-06,Ambala,2023-07-14,Inactive,9,1191.93,2023,4,5,23:55
10161194,382511,1,702.54,63238941,2023-12-24 23:10:35,3827.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88,3707503,3,Product Quality,Neutral,2023-12-24,Gwalior,2024-03-11,Regular,2,1374.76,2023,12,24,23:10
8930380639,107548,1,891.6,98540377,2023-10-03 02:51:58,556.35,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53,1147617,5,Product Quality,Positive,2023-10-03,Unnao,2023-09-15,Regular,16,525.07,2023,10,3,02:51
2247940574,679284,3,877.89,11202130,2024-04-09 07:42:54,2397.73,Cough Syrup,Pharmacy,Pant LLC,877.89,1097.36,20.0,365,28,95,9869403,3,Delivery,Neutral,2024-04-09,Bhilwara,2023-11-28,Premium,20,1202.1,2024,4,9,07:42
6190907327,18035,3,968.94,64151769,2023-11-03 00:35:52,1891.03,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,12,87,7700925,4,Customer Service,Positive,2023-11-03,Mysore,2024-05-02,New,14,1311.86,2023,11,3,00:35
127277515,654297,3,13.25,35455991,2023-09-30 08:18:09,2838.48,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86,8726393,4,Delivery,Positive,2023-09-30,Tezpur,2023-04-02,New,14,1984.56,2023,9,30,08:18
8209093135,91670,2,439.24,2558646,2023-10-30 06:16:40,481.63,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88,2760214,3,Product Quality,Negative,2023-10-30,Bhusawal,2024-11-01,Premium,10,920.89,2023,10,30,06:16
4419380079,567671,1,418.48,1989720,2023-12-15 15:15:19,3278.3,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,12,90,4182232,3,Delivery,Neutral,2023-12-15,Saharanpur,2023-11-10,Inactive,6,239.76,2023,12,15,15:15
2954606845,376447,3,724.84,14294171,2024-10-26 08:39:43,995.56,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,17,64,6445069,3,App Experience,Neutral,2024-10-26,Saharanpur,2023-12-23,Regular,1,1680.47,2024,10,26,08:39
5128739359,131748,1,81.35,57081917,2024-07-25 03:49:30,730.51,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,8440388,4,Product Quality,Neutral,2024-07-25,Howrah,2023-12-16,Inactive,6,1378.87,2024,7,25,03:49
8183315245,990993,2,263.7,80499378,2024-02-27 15:17:56,825.46,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61,5766318,3,App Experience,Neutral,2024-02-27,South Dumdum,2024-09-17,Inactive,3,759.03,2024,2,27,15:17
8820606892,689769,3,46.62,8395343,2023-04-13 05:56:54,2635.56,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,7302984,5,App Experience,Positive,2023-04-13,Bathinda,2024-03-10,New,11,315.99,2023,4,13,05:56
7779228340,942001,3,671.55,8395343,2023-06-09 09:44:03,545.49,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84,4865908,4,Customer Service,Neutral,2023-06-09,Bathinda,2024-03-10,New,11,315.99,2023,6,9,09:44
8459230018,4452,1,169.88,50899600,2024-06-02 23:56:31,4124.32,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,308786,3,App Experience,Neutral,2024-06-03,Bettiah,2023-11-15,New,1,989.49,2024,6,2,23:56
